id,age,job,marital,education,housing,loan_alive
123203,32,management,single,tertiary,no,no
100030,36,technician,single,secondary,yes,yes
122965,34,management,single,tertiary,no,no
114180,55,blue-collar,divorced,primary,no,yes
130716,50,unknown,single,secondary,no,no
105931,36,services,married,secondary,yes,no
114482,29,services,single,secondary,no,no
140978,37,technician,married,secondary,yes,no
140977,66,retired,married,secondary,no,no
143154,36,management,single,tertiary,no,no
127469,53,management,married,secondary,no,no
130118,26,student,single,secondary,no,no
122982,35,technician,single,tertiary,no,no
111464,48,blue-collar,single,unknown,no,no
142030,65,retired,married,primary,no,no
111838,38,technician,divorced,tertiary,no,no
112840,26,blue-collar,single,secondary,no,yes
105514,34,admin.,married,secondary,yes,no
135260,33,admin.,single,tertiary,yes,no
108543,45,blue-collar,married,secondary,yes,no
108544,43,entrepreneur,married,tertiary,no,no
133504,21,student,single,primary,no,no
104046,47,blue-collar,married,unknown,yes,no
104045,58,self-employed,married,tertiary,yes,no
130569,35,management,married,tertiary,yes,no
130570,39,technician,married,secondary,no,no
135856,50,entrepreneur,married,primary,yes,no
142213,35,admin.,single,tertiary,yes,no
140555,26,student,single,tertiary,no,no
101297,30,blue-collar,married,primary,yes,no
101298,46,services,married,secondary,no,no
106851,47,management,married,secondary,yes,no
106852,26,admin.,married,secondary,yes,no
108778,21,blue-collar,single,secondary,yes,yes
139132,44,admin.,divorced,secondary,yes,no
117407,34,admin.,single,tertiary,yes,no
144594,40,management,single,tertiary,no,yes
136031,30,services,married,secondary,yes,yes
136032,37,blue-collar,married,primary,yes,no
129885,27,blue-collar,married,secondary,yes,no
118537,36,technician,married,secondary,no,no
108452,45,retired,married,primary,no,no
108451,36,blue-collar,married,secondary,no,no
130832,41,admin.,single,tertiary,yes,no
143235,34,admin.,married,tertiary,yes,no
100096,36,management,married,tertiary,yes,yes
100211,38,blue-collar,married,secondary,yes,no
100212,53,retired,married,secondary,yes,no
136427,50,entrepreneur,married,tertiary,yes,no
111392,58,blue-collar,married,primary,yes,no
116680,40,services,married,secondary,yes,no
116679,29,entrepreneur,married,tertiary,yes,no
121376,32,management,married,tertiary,no,no
120889,53,technician,divorced,secondary,no,no
121375,35,housemaid,married,primary,no,no
117545,44,management,single,primary,no,no
140594,49,technician,married,tertiary,no,yes
140724,42,services,single,secondary,yes,no
130905,45,blue-collar,married,secondary,yes,no
128821,26,admin.,single,secondary,no,no
140510,27,student,single,secondary,no,no
106324,24,blue-collar,single,secondary,yes,no
144379,24,student,single,secondary,no,no
138309,38,blue-collar,single,primary,yes,no
111155,58,unknown,married,unknown,no,no
125499,35,services,single,secondary,yes,no
130500,37,blue-collar,married,primary,yes,no
130499,28,technician,married,tertiary,yes,no
130457,47,admin.,single,tertiary,no,no
109029,48,services,divorced,secondary,no,no
139399,31,services,single,secondary,no,no
114119,35,services,single,primary,no,yes
138897,37,admin.,divorced,secondary,yes,no
114035,38,technician,single,secondary,yes,no
112769,45,technician,married,secondary,no,no
102605,51,blue-collar,divorced,tertiary,yes,no
100817,31,blue-collar,single,primary,yes,no
100618,39,blue-collar,married,primary,yes,no
125520,31,blue-collar,single,secondary,yes,no
144681,27,self-employed,single,tertiary,no,no
136145,35,services,married,secondary,yes,yes
136146,55,admin.,married,tertiary,yes,no
138340,25,student,single,tertiary,yes,no
121780,34,management,married,tertiary,no,yes
133266,40,blue-collar,married,secondary,yes,yes
133265,32,blue-collar,married,primary,yes,no
122743,59,blue-collar,married,primary,no,no
122744,54,housemaid,married,primary,no,no
128797,47,housemaid,married,tertiary,yes,no
133284,34,blue-collar,married,secondary,yes,no
133283,59,services,married,primary,yes,no
129482,29,services,married,secondary,yes,no
122157,36,housemaid,married,secondary,no,no
109334,32,blue-collar,married,primary,yes,yes
109333,51,management,married,tertiary,no,no
131358,44,management,married,tertiary,no,no
130083,56,admin.,married,unknown,yes,no
105096,33,blue-collar,single,primary,yes,no
110241,41,self-employed,single,tertiary,no,no
124979,57,retired,single,tertiary,no,no
141690,36,admin.,married,secondary,yes,no
141483,50,admin.,married,tertiary,no,no
141484,31,management,married,tertiary,yes,no
135990,55,blue-collar,married,secondary,yes,no
140053,29,management,single,tertiary,no,no
122423,49,technician,married,secondary,yes,yes
122424,40,self-employed,married,secondary,no,no
101670,33,blue-collar,married,primary,yes,no
101669,37,blue-collar,married,secondary,yes,no
125020,34,admin.,divorced,secondary,yes,yes
118280,59,blue-collar,divorced,primary,yes,no
135384,43,blue-collar,single,primary,yes,no
110449,50,technician,married,secondary,yes,no
110450,39,services,married,secondary,no,no
113568,35,blue-collar,single,secondary,no,no
107101,43,blue-collar,married,secondary,yes,no
122111,46,management,married,tertiary,no,yes
129766,35,student,single,tertiary,yes,no
132744,33,blue-collar,married,secondary,yes,no
132743,31,unemployed,married,secondary,yes,no
138991,29,admin.,single,secondary,yes,no
102691,31,blue-collar,married,primary,yes,no
137045,38,technician,single,secondary,yes,no
116365,32,blue-collar,single,primary,no,no
127205,35,entrepreneur,married,secondary,no,no
138372,58,housemaid,married,primary,yes,no
138635,45,blue-collar,single,primary,yes,no
141959,43,technician,single,unknown,no,no
105529,39,technician,married,secondary,yes,no
105530,58,retired,married,primary,yes,no
108106,46,services,married,secondary,yes,no
108105,41,blue-collar,married,secondary,yes,no
119643,44,management,divorced,tertiary,yes,no
132831,58,blue-collar,married,secondary,yes,no
121926,45,management,divorced,tertiary,no,yes
138713,56,blue-collar,married,primary,yes,no
106209,28,blue-collar,single,secondary,yes,no
130195,30,blue-collar,single,secondary,no,no
131107,62,retired,married,unknown,no,no
131108,38,admin.,married,secondary,yes,no
143072,26,admin.,single,tertiary,yes,yes
108840,43,unknown,single,primary,no,no
125017,38,services,married,secondary,no,no
119206,61,retired,married,secondary,no,no
133630,39,blue-collar,married,unknown,yes,no
133629,34,services,married,secondary,yes,no
116299,53,retired,divorced,secondary,no,no
119412,42,technician,married,tertiary,no,no
119411,55,entrepreneur,married,tertiary,no,no
134374,32,management,single,tertiary,no,no
141098,55,entrepreneur,married,tertiary,no,no
129519,27,management,single,secondary,yes,no
127470,31,self-employed,single,tertiary,yes,no
120288,30,management,single,tertiary,no,no
135095,26,student,single,secondary,yes,no
112692,43,management,single,tertiary,yes,no
144033,33,management,single,tertiary,no,no
145055,34,admin.,single,tertiary,no,no
115733,30,management,married,tertiary,yes,no
115734,29,technician,married,primary,yes,no
118307,45,admin.,married,secondary,no,no
118308,23,housemaid,married,tertiary,no,no
127304,43,management,married,tertiary,yes,no
123120,31,admin.,married,secondary,no,no
122860,31,technician,single,tertiary,no,no
130319,35,admin.,married,tertiary,yes,no
111368,54,management,married,tertiary,no,no
111367,60,management,married,unknown,no,no
130970,41,self-employed,divorced,tertiary,no,no
128043,27,student,single,tertiary,no,no
106422,26,technician,single,secondary,yes,no
101225,38,management,married,secondary,yes,no
111786,41,admin.,married,secondary,no,no
103164,40,self-employed,married,primary,yes,no
103163,53,admin.,married,secondary,yes,no
134171,29,management,single,tertiary,yes,no
109782,36,technician,married,secondary,no,no
121253,56,blue-collar,married,primary,no,yes
121254,58,management,married,secondary,no,no
113190,30,services,married,secondary,yes,yes
138169,28,technician,single,tertiary,yes,no
120608,45,admin.,married,secondary,no,no
120607,34,management,married,tertiary,no,no
105028,38,management,married,tertiary,yes,no
120820,51,technician,married,secondary,no,no
102883,40,admin.,married,secondary,yes,no
102884,47,blue-collar,married,primary,yes,yes
100365,59,admin.,married,secondary,yes,no
100366,46,technician,married,tertiary,yes,no
129875,38,management,married,tertiary,yes,no
128117,37,management,single,tertiary,no,no
133915,37,technician,married,secondary,no,no
108919,49,blue-collar,married,secondary,no,no
108920,42,services,married,secondary,yes,no
135446,48,admin.,married,secondary,yes,no
122267,33,technician,divorced,secondary,no,no
128271,48,management,married,primary,no,no
128272,29,management,married,tertiary,yes,no
143190,60,retired,divorced,tertiary,no,no
133232,31,management,single,tertiary,yes,no
130684,58,unemployed,married,secondary,yes,no
113218,36,technician,single,secondary,no,no
104865,34,blue-collar,single,secondary,yes,no
126456,39,unemployed,single,tertiary,yes,no
108898,28,blue-collar,single,secondary,yes,no
123347,41,management,married,tertiary,yes,yes
123348,55,retired,married,secondary,no,no
116805,33,technician,divorced,secondary,yes,no
102827,45,admin.,married,secondary,yes,no
102828,47,management,married,primary,yes,no
135360,39,technician,single,tertiary,yes,no
108908,47,blue-collar,married,secondary,yes,no
108907,33,blue-collar,married,secondary,yes,no
142031,64,retired,married,secondary,no,no
135727,49,services,married,secondary,yes,yes
113258,31,admin.,single,secondary,yes,yes
142715,74,retired,married,tertiary,no,no
129999,40,admin.,married,secondary,yes,no
141595,76,retired,married,secondary,no,no
141596,52,housemaid,married,primary,no,no
117084,42,blue-collar,single,primary,yes,no
116687,52,blue-collar,married,secondary,yes,no
116688,54,management,married,tertiary,yes,no
142285,74,retired,married,primary,no,no
119507,33,technician,single,secondary,yes,no
113849,34,technician,single,secondary,no,no
115369,43,management,married,tertiary,no,no
143838,41,entrepreneur,married,tertiary,no,no
138622,32,blue-collar,single,secondary,yes,no
139454,49,technician,married,tertiary,yes,no
140254,32,management,single,tertiary,yes,no
143897,83,retired,married,tertiary,no,no
110645,35,blue-collar,single,primary,no,no
112277,25,blue-collar,single,primary,yes,no
136592,31,blue-collar,married,secondary,yes,no
136591,45,blue-collar,married,primary,yes,yes
109405,30,management,single,tertiary,yes,no
142823,40,management,single,tertiary,no,no
102463,36,admin.,divorced,secondary,yes,no
121291,35,management,divorced,tertiary,no,no
120325,37,management,married,tertiary,yes,no
120326,40,self-employed,married,tertiary,yes,no
140355,26,management,divorced,tertiary,no,no
103981,35,blue-collar,single,secondary,yes,no
130488,28,technician,single,secondary,yes,no
128020,26,services,single,secondary,no,no
123157,44,technician,married,secondary,no,no
135605,27,blue-collar,single,secondary,yes,no
127198,57,services,married,secondary,yes,no
127197,52,self-employed,married,secondary,yes,no
107863,40,technician,divorced,secondary,yes,no
101944,35,admin.,divorced,tertiary,yes,no
139918,34,admin.,single,secondary,yes,no
144279,28,student,single,secondary,no,no
125285,36,self-employed,single,tertiary,no,no
137610,39,blue-collar,single,secondary,yes,no
142655,29,self-employed,single,tertiary,yes,no
138920,37,blue-collar,married,secondary,yes,no
112970,35,management,married,tertiary,no,no
141521,69,retired,married,secondary,no,no
141522,45,admin.,married,secondary,yes,no
137167,37,management,single,tertiary,yes,no
112126,38,blue-collar,married,primary,yes,no
112125,53,management,married,tertiary,no,no
108943,39,blue-collar,single,primary,yes,no
102307,35,blue-collar,married,primary,yes,no
102308,43,blue-collar,married,primary,yes,no
127779,53,technician,divorced,secondary,yes,no
118098,40,admin.,divorced,secondary,no,no
123384,50,blue-collar,married,secondary,no,no
142009,69,retired,divorced,secondary,no,no
131935,32,blue-collar,married,secondary,yes,no
131936,34,services,married,secondary,yes,no
140197,37,unknown,single,tertiary,no,no
116058,52,blue-collar,married,secondary,no,yes
116057,59,housemaid,married,primary,no,yes
139684,24,blue-collar,single,secondary,no,no
137735,43,management,married,tertiary,yes,yes
109393,29,technician,single,secondary,yes,no
118141,37,management,single,tertiary,no,no
137651,54,services,married,primary,yes,no
108142,35,management,married,tertiary,yes,no
142658,62,blue-collar,married,secondary,no,no
131839,40,technician,married,secondary,no,no
123880,48,technician,divorced,secondary,no,no
124370,42,management,single,tertiary,yes,yes
124910,30,technician,single,secondary,yes,no
134516,37,services,divorced,secondary,yes,no
107920,35,blue-collar,married,primary,yes,no
107919,39,blue-collar,married,unknown,yes,no
139096,29,services,single,secondary,yes,no
125216,40,management,married,tertiary,yes,no
129666,59,admin.,married,secondary,no,no
127079,49,technician,married,tertiary,yes,no
121032,30,services,single,tertiary,no,yes
100326,55,management,single,tertiary,no,no
101035,41,blue-collar,single,secondary,yes,no
110967,35,entrepreneur,single,tertiary,no,no
126725,33,technician,married,tertiary,yes,no
142948,35,management,married,tertiary,no,no
120955,35,management,single,tertiary,yes,no
145110,78,management,married,unknown,yes,no
145109,36,technician,married,tertiary,yes,yes
139945,34,admin.,single,secondary,yes,no
134033,28,technician,single,secondary,no,no
104201,31,blue-collar,married,secondary,yes,no
104202,27,technician,married,secondary,yes,no
102266,33,management,single,tertiary,yes,no
103047,47,services,divorced,secondary,yes,yes
109182,39,unknown,single,secondary,no,no
143555,34,admin.,single,secondary,no,no
134813,40,retired,married,secondary,no,no
131763,38,blue-collar,married,secondary,yes,no
